Timestamp, Temperature[°C], Humidity[%]
2023_07_04_11_57_35, 24.05, 60.02
2023_07_04_11_57_37, 24.05, 60.03
2023_07_04_11_57_39, 24.03, 59.98
2023_07_04_11_57_41, 24.04, 60.03
2023_07_04_11_57_43, 24.03, 60.13
2023_07_04_11_57_45, 24.04, 60.12
2023_07_04_11_57_47, 24.04, 60.11
2023_07_04_11_57_49, 24.04, 60.07
2023_07_04_11_57_51, 24.03, 60.09
2023_07_04_11_57_53, 24.03, 60.14
2023_07_04_11_57_55, 24.01, 60.29
2023_07_04_11_57_58, 24.00, 60.24
2023_07_04_11_58_00, 23.98, 60.18
2023_07_04_11_58_02, 24.00, 60.22
2023_07_04_11_58_04, 24.03, 60.24
2023_07_04_11_58_06, 24.04, 60.22
2023_07_04_11_58_08, 24.05, 60.22
2023_07_04_11_58_10, 24.04, 60.25
2023_07_04_11_58_12, 24.03, 60.23
2023_07_04_11_58_14, 24.05, 60.18
2023_07_04_11_58_16, 24.01, 60.14
2023_07_04_11_58_18, 23.98, 60.11
2023_07_04_11_58_20, 24.01, 60.13
2023_07_04_11_58_22, 24.00, 60.15
2023_07_04_11_58_24, 24.00, 60.25
2023_07_04_11_58_26, 24.01, 60.26
2023_07_04_11_58_28, 24.01, 60.29
2023_07_04_11_58_30, 24.00, 60.18
2023_07_04_11_58_32, 23.95, 60.12
2023_07_04_11_58_34, 23.98, 60.17
2023_07_04_11_58_36, 24.00, 60.19
2023_07_04_11_58_38, 23.95, 60.20
2023_07_04_11_58_40, 24.00, 60.16
2023_07_04_11_58_42, 23.98, 60.20
2023_07_04_11_58_44, 24.03, 60.14
2023_07_04_11_58_46, 24.01, 60.15
2023_07_04_11_58_48, 24.03, 60.14
2023_07_04_11_58_50, 24.04, 60.10
2023_07_04_11_58_52, 24.03, 60.09
2023_07_04_11_58_54, 24.04, 60.03
2023_07_04_11_58_56, 24.00, 60.05
2023_07_04_11_58_58, 24.00, 60.09
2023_07_04_11_59_00, 23.95, 60.24
2023_07_04_11_59_02, 23.97, 60.29
2023_07_04_11_59_04, 23.97, 60.32
2023_07_04_11_59_06, 23.95, 60.30
2023_07_04_11_59_08, 23.98, 60.24
2023_07_04_11_59_10, 23.97, 60.27
2023_07_04_11_59_12, 23.98, 60.28
2023_07_04_11_59_14, 23.98, 60.35
2023_07_04_11_59_16, 23.97, 60.40
2023_07_04_11_59_19, 23.94, 60.42
2023_07_04_11_59_21, 23.94, 60.39
2023_07_04_11_59_23, 23.91, 60.33
2023_07_04_11_59_25, 23.93, 60.32
2023_07_04_11_59_27, 23.93, 60.31
2023_07_04_11_59_29, 23.93, 60.28
2023_07_04_11_59_31, 23.93, 60.28
2023_07_04_11_59_33, 23.91, 60.30
2023_07_04_11_59_35, 23.90, 60.32
2023_07_04_11_59_37, 23.88, 60.33
2023_07_04_11_59_39, 23.91, 60.33
2023_07_04_11_59_41, 23.93, 60.33
2023_07_04_11_59_43, 23.94, 60.34
2023_07_04_11_59_45, 23.97, 60.33
2023_07_04_11_59_47, 23.97, 60.27
2023_07_04_11_59_49, 24.00, 60.24
2023_07_04_11_59_51, 24.03, 60.21
2023_07_04_11_59_53, 24.01, 60.17
2023_07_04_11_59_55, 24.03, 60.21
2023_07_04_11_59_57, 24.03, 60.24
2023_07_04_11_59_59, 24.04, 60.19
2023_07_04_12_00_01, 24.07, 60.14
2023_07_04_12_00_03, 24.10, 60.10
2023_07_04_12_00_05, 24.10, 60.00
2023_07_04_12_00_07, 24.07, 59.98
2023_07_04_12_00_09, 24.04, 59.97
2023_07_04_12_00_11, 24.05, 59.98
2023_07_04_12_00_13, 24.03, 59.97
2023_07_04_12_00_15, 24.04, 59.96
2023_07_04_12_00_17, 24.05, 60.07
2023_07_04_12_00_19, 24.03, 60.11
2023_07_04_12_00_21, 23.98, 60.17
2023_07_04_12_00_23, 24.03, 60.06
2023_07_04_12_00_25, 24.03, 60.05
2023_07_04_12_00_27, 24.07, 60.05
2023_07_04_12_00_29, 24.03, 60.04
2023_07_04_12_00_31, 24.03, 60.35
2023_07_04_12_00_33, 24.01, 60.37
2023_07_04_12_00_35, 23.98, 60.25
2023_07_04_12_00_37, 23.98, 60.25
2023_07_04_12_00_39, 24.01, 60.28
2023_07_04_12_00_42, 24.03, 60.26
2023_07_04_12_00_44, 24.03, 60.26
2023_07_04_12_00_46, 24.00, 60.28
2023_07_04_12_00_48, 24.03, 60.28
2023_07_04_12_00_50, 24.00, 60.32
2023_07_04_12_00_52, 23.98, 60.36
2023_07_04_12_00_54, 23.95, 60.49
2023_07_04_12_00_56, 23.94, 60.39
2023_07_04_12_00_58, 24.00, 60.33
2023_07_04_12_01_00, 24.01, 60.25
2023_07_04_12_01_02, 24.00, 60.21
2023_07_04_12_01_04, 24.03, 60.24
2023_07_04_12_01_06, 24.01, 60.19
2023_07_04_12_01_08, 24.03, 60.19
2023_07_04_12_01_10, 24.04, 60.18
2023_07_04_12_01_12, 24.03, 60.18
2023_07_04_12_01_14, 24.04, 60.19
2023_07_04_12_01_16, 24.03, 60.19
